student_id,cohort_id,synthetic_split,placement_outcome_quarantined,cgpa,backlogs,tenth_percentage,twelfth_percentage,branch,semester,problem_solving_score,communication_score,assessments_completed,skill_python,skill_sql,skill_dsa,skill_git,skill_fastapi,skill_react,skill_cloud,skill_statistics,skill_powerbi,verified_skills_count,projects_count,verified_projects_count,internships_count,experience_months,certifications_count,courses_completed,avg_course_progress,resume_uploaded,profile_completeness,target_role,role_match_score,market_alignment_score,critical_skill_gaps,readiness_score,readiness_tier,is_ready
OMEN-15472,2026-CSE,test,Unplaced,7.38,1,66.2,64.2,CSE,6,59.0,43.6,2,68.7,96.1,46.5,27.5,50.5,43.9,52.3,95.2,71.7,4,5,0,0,0,0,3,53.4,1,88.4,Data Analyst,98.5,63.1,0,59,Needs Training,0
OMEN-15473,2026-CSE,train,Rejected,7.83,0,74.7,80.3,CSE,6,67.6,73.2,7,89.9,41.9,64.4,98.0,76.5,63.2,73.5,47.2,32.1,4,4,2,1,5,2,3,73.5,1,95.4,Software Engineer,92.7,65.8,1,77,Ready,1
OMEN-15474,2026-CSE,train,Selected,9.8,0,99.5,88.4,CSE,6,75.1,62.7,5,78.5,62.7,73.7,76.7,57.3,60.9,39.8,48.2,56.0,3,0,0,1,5,0,3,68.2,1,74.2,Software Engineer,96.1,63.6,0,75,Ready,1
OMEN-15475,2026-IT,test,Rejected,5.52,2,50.5,61.5,IT,8,61.1,69.9,4,73.1,62.3,71.6,54.8,53.1,44.4,67.2,80.4,31.4,4,6,4,1,4,2,3,51.7,1,95.0,AI/ML Engineer,95.6,59.3,0,63,Near-Ready,0
OMEN-15476,2026-IT,train,Selected,6.9,0,66.5,62.4,IT,7,73.2,75.6,8,83.8,66.7,81.1,48.8,39.5,35.1,78.6,98.0,42.8,5,3,2,0,0,4,2,41.2,1,91.1,AI/ML Engineer,98.6,64.5,0,75,Ready,1
OMEN-15477,2026-CSE,train,Selected,7.84,0,74.9,72.3,CSE,7,76.1,73.1,5,68.5,83.3,69.9,57.1,41.5,48.2,53.6,78.5,51.7,4,1,1,1,3,1,2,43.2,1,82.7,Data Analyst,92.3,65.7,1,74,Near-Ready,0
OMEN-15478,2026-CSE,train,Rejected,7.43,0,66.5,71.6,CSE,6,62.6,65.4,8,78.5,56.3,85.6,91.1,57.2,55.7,41.8,44.8,21.5,3,3,1,0,0,3,0,6.8,1,87.7,Software Engineer,96.3,58.4,0,71,Near-Ready,0
OMEN-15479,2026-CSE,train,Rejected,8.04,0,75.7,80.7,CSE,7,57.4,68.8,5,46.2,42.1,30.4,63.4,58.1,47.5,52.0,47.5,26.2,0,2,0,1,5,0,1,29.1,1,80.8,Software Engineer,72.1,46.7,5,46,Needs Training,0
OMEN-15480,2026-IT,train,Selected,8.02,0,69.2,74.7,IT,6,76.5,53.4,4,67.4,90.7,61.6,63.3,49.6,57.5,59.9,70.4,71.9,4,4,3,2,6,2,2,49.0,1,93.2,Data Analyst,96.3,67.0,0,82,Ready,1
OMEN-15481,2026-MECH,train,Rejected,6.95,0,58.1,62.7,MECH,7,76.7,54.0,3,64.0,86.9,63.7,67.2,52.3,38.5,41.9,66.6,91.0,4,7,4,0,0,0,3,49.5,1,90.8,Data Analyst,94.2,65.3,0,77,Ready,1
OMEN-15482,2026-IT,train,Rejected,7.33,2,63.4,62.2,IT,7,48.1,67.4,6,57.8,45.4,62.5,30.5,11.4,5.0,60.5,70.9,13.7,1,4,3,1,5,2,2,53.7,1,95.2,AI/ML Engineer,82.6,43.3,2,43,Needs Training,0
OMEN-15483,2026-IT,test,Rejected,6.9,0,77.9,77.9,IT,7,38.0,39.1,4,63.5,45.5,61.4,62.2,56.3,59.6,44.1,17.5,21.0,0,10,3,0,0,0,2,38.0,1,92.9,Software Engineer,86.6,43.5,2,52,Needs Training,0
OMEN-15484,2026-IT,train,Selected,8.74,0,83.1,73.2,IT,5,49.0,39.1,1,76.2,68.2,60.9,65.1,36.4,44.5,79.8,88.7,49.1,5,8,4,2,8,1,2,31.6,1,85.0,AI/ML Engineer,96.6,61.0,0,75,Ready,1
OMEN-15485,2026-CSE,train,Selected,7.68,0,75.9,72.1,CSE,7,62.8,75.1,3,74.8,72.5,51.6,58.9,52.9,52.2,40.7,84.2,61.3,3,2,2,1,4,2,0,15.2,1,81.4,Data Analyst,94.2,66.3,0,81,Ready,1
OMEN-15486,2026-CSE,val,Rejected,7.74,0,68.3,71.8,CSE,7,64.2,32.1,4,76.0,60.1,74.6,75.4,80.9,59.5,64.3,58.2,31.1,4,3,2,0,0,0,3,77.6,1,93.4,Software Engineer,96.9,59.3,0,71,Near-Ready,0
OMEN-15487,2026-CSE,train,Rejected,8.16,0,73.6,75.6,CSE,7,61.4,40.5,5,85.1,49.9,73.5,84.2,87.3,95.7,62.3,49.5,31.4,5,1,0,1,3,4,0,9.2,1,87.7,Software Engineer,97.5,63.4,0,70,Near-Ready,0
OMEN-15488,2026-CSE,train,Selected,6.09,2,45.0,50.7,CSE,8,57.7,62.8,7,64.5,60.2,59.7,60.8,61.4,40.8,59.8,36.0,38.1,0,1,0,0,0,2,0,0.0,1,78.2,Software Engineer,85.6,53.4,3,30,Needs Training,0
OMEN-15489,2026-IT,val,Rejected,8.73,0,75.0,73.4,IT,6,35.9,75.8,2,83.4,42.5,58.2,65.6,46.5,33.9,42.5,63.4,21.7,2,2,1,0,0,3,0,3.6,1,77.1,AI/ML Engineer,79.0,55.6,3,50,Needs Training,0
OMEN-15490,2026-CSE,train,Rejected,5.83,1,57.6,56.8,CSE,7,67.1,84.9,7,76.2,55.0,73.1,79.7,51.4,44.7,70.5,77.7,31.6,5,4,1,0,0,2,2,62.4,1,95.5,AI/ML Engineer,93.6,65.4,0,64,Near-Ready,0
OMEN-15491,2026-MECH,test,Unplaced,5.97,0,49.6,57.2,MECH,6,36.8,42.9,4,70.5,75.6,23.9,60.7,32.8,33.7,27.9,66.1,54.5,3,1,0,0,0,2,1,28.7,1,75.6,Data Analyst,82.3,51.4,3,41,Needs Training,0
OMEN-15492,2026-ECE,train,Rejected,6.78,2,63.5,59.1,ECE,7,57.8,36.7,2,72.2,36.5,59.1,73.6,56.6,42.1,66.5,29.1,14.2,3,0,0,0,0,1,3,62.5,1,67.2,Software Engineer,81.7,47.9,3,32,Needs Training,0
OMEN-15493,2026-IT,train,Unplaced,7.15,4,67.8,68.5,IT,8,73.4,50.6,8,71.2,25.1,75.5,78.1,73.0,66.7,71.7,10.2,10.4,6,4,2,2,8,3,1,37.7,1,97.5,Software Engineer,90.0,51.5,1,48,Needs Training,0
OMEN-15494,2026-IT,train,Unplaced,8.3,0,75.9,79.9,IT,8,60.0,49.2,4,78.3,55.5,66.5,86.8,84.5,63.8,53.8,39.9,32.8,4,3,3,1,5,1,0,9.5,0,70.4,Software Engineer,97.2,58.8,0,79,Ready,1
OMEN-15495,2026-CSE,test,Rejected,7.12,0,68.2,58.2,CSE,7,48.8,54.1,7,55.8,91.0,43.0,37.9,36.2,36.0,47.0,79.4,83.8,3,3,1,0,0,1,1,17.4,1,93.7,Data Analyst,95.1,58.9,1,58,Needs Training,0
OMEN-15496,2026-IT,train,Selected,8.3,0,79.6,80.5,IT,6,65.2,71.3,4,98.0,65.5,85.5,92.3,93.9,98.0,53.7,49.4,53.6,6,3,2,2,8,0,1,26.5,1,85.9,Software Engineer,100.0,75.1,0,81,Ready,1
OMEN-15497,2026-ECE,train,Unplaced,6.16,1,53.6,54.9,ECE,7,44.9,42.8,7,66.8,72.1,65.6,47.0,28.6,47.1,59.6,67.0,49.0,4,5,2,1,4,1,1,30.7,1,93.2,AI/ML Engineer,88.7,52.8,1,53,Needs Training,0
OMEN-15498,2026-CSE,train,Selected,9.38,0,83.5,99.0,CSE,7,92.7,71.2,7,84.3,98.0,74.5,69.4,65.2,66.4,72.3,98.0,97.5,9,6,5,1,3,3,1,30.7,1,98.1,Data Analyst,100.0,82.4,0,91,Ready,1
OMEN-15499,2026-CSE,train,Rejected,6.89,0,66.6,64.9,CSE,7,26.0,58.4,4,59.0,34.3,55.1,40.3,16.4,29.0,55.3,62.4,15.5,0,4,4,1,3,2,2,55.4,1,95.0,AI/ML Engineer,73.4,42.9,3,51,Needs Training,0
OMEN-15500,2026-CSE,val,Selected,8.28,0,80.5,76.9,CSE,6,58.9,70.5,6,61.8,38.5,65.8,62.0,55.9,69.1,39.5,42.8,31.7,2,3,3,2,8,1,1,38.3,1,93.9,Software Engineer,86.2,52.7,2,71,Near-Ready,0
OMEN-15501,2026-CSE,train,Rejected,8.19,0,89.1,74.8,CSE,8,80.4,54.1,6,72.6,39.4,56.9,30.4,18.8,38.5,55.8,66.5,5.1,2,6,5,1,5,1,0,15.7,1,93.9,AI/ML Engineer,79.8,45.2,1,71,Near-Ready,0
OMEN-15502,2026-CSE,train,Selected,6.78,0,60.2,63.3,CSE,8,62.8,73.1,5,66.1,75.7,73.0,90.9,71.6,82.3,66.9,46.1,37.7,7,9,5,2,8,3,1,27.9,1,91.9,Software Engineer,98.9,66.6,0,88,Ready,1
OMEN-15503,2026-ECE,train,Rejected,6.06,1,56.5,62.5,ECE,7,87.0,62.2,4,69.8,68.4,79.0,82.0,56.9,58.9,45.8,35.4,57.1,4,6,4,0,0,1,2,34.2,1,87.1,Software Engineer,97.0,62.1,0,70,Near-Ready,0
OMEN-15504,2026-ECE,train,Selected,7.64,0,77.5,68.2,ECE,8,74.5,82.3,5,54.3,50.5,67.6,32.3,19.8,38.0,61.8,73.3,29.0,2,1,1,0,0,1,1,23.6,1,78.7,AI/ML Engineer,84.4,50.6,1,64,Near-Ready,0
OMEN-15505,2026-EEE,train,Unplaced,7.59,0,72.0,76.7,EEE,6,67.2,48.8,5,75.0,89.6,56.4,49.1,52.5,22.4,36.6,81.9,98.0,4,4,3,0,0,2,1,20.0,1,91.2,Data Analyst,99.9,65.2,0,77,Ready,1
OMEN-15506,2026-CSE,test,Rejected,8.03,0,74.2,71.8,CSE,5,64.1,77.7,2,63.1,83.3,33.4,56.3,48.8,34.1,33.6,75.4,76.3,3,2,1,0,0,1,0,10.5,1,74.8,Data Analyst,95.2,62.7,0,71,Near-Ready,0
OMEN-15507,2026-MECH,train,Rejected,9.23,0,71.8,81.3,MECH,5,67.3,62.3,4,59.6,97.4,46.7,29.2,7.7,26.1,54.0,87.8,81.3,3,2,0,1,4,1,2,38.2,0,66.4,Data Analyst,96.6,61.5,1,70,Near-Ready,0
OMEN-15508,2026-IT,train,Selected,6.25,0,49.7,60.9,IT,8,77.3,69.4,7,87.1,73.9,81.9,58.4,50.5,45.4,48.1,91.2,89.0,5,0,0,2,8,2,4,85.3,0,53.7,Data Analyst,97.0,73.0,0,82,Ready,1
OMEN-15509,2026-IT,test,Selected,7.5,0,72.7,79.9,IT,7,98.0,73.3,4,78.0,65.9,81.4,74.9,83.6,82.7,80.8,49.9,57.0,7,1,1,1,4,3,0,14.7,1,78.3,Software Engineer,98.9,71.1,0,85,Ready,1
OMEN-15510,2026-MECH,train,Rejected,4.9,0,60.6,48.8,MECH,8,56.0,34.9,4,73.9,39.3,34.9,28.1,18.1,49.5,46.5,58.6,36.5,1,2,1,1,4,3,3,55.4,1,81.3,AI/ML Engineer,68.3,40.4,4,46,Needs Training,0
OMEN-15511,2026-CSE,train,Selected,6.5,0,64.0,59.5,CSE,7,31.4,63.3,2,75.4,54.1,56.7,70.0,72.7,54.9,63.4,50.6,21.9,3,3,2,2,10,2,0,27.3,1,80.2,Software Engineer,90.5,55.7,1,68,Near-Ready,0
OMEN-15512,2026-IT,train,Rejected,7.19,0,67.5,69.4,IT,7,40.0,52.6,5,77.1,33.6,55.7,86.9,78.0,72.0,55.6,57.4,37.0,4,2,1,0,0,3,0,18.1,1,88.1,Software Engineer,88.7,57.8,2,59,Needs Training,0
OMEN-15513,2026-ECE,train,Selected,8.26,0,86.5,80.3,ECE,6,72.4,55.3,3,80.8,46.5,81.0,77.2,82.1,71.1,68.7,56.0,8.4,6,0,0,1,3,0,0,12.8,1,70.2,Software Engineer,96.8,60.7,0,70,Near-Ready,0
OMEN-15514,2026-ECE,train,Rejected,7.79,0,75.8,69.3,ECE,7,81.2,71.1,5,70.9,61.5,68.7,59.0,43.1,62.1,26.1,74.2,49.9,3,5,5,0,0,2,0,16.0,1,92.8,Data Analyst,87.5,61.8,2,77,Ready,1
OMEN-15515,2026-MECH,val,Rejected,7.88,0,73.9,73.7,MECH,5,53.8,55.9,3,56.2,60.7,26.4,39.8,20.8,17.5,31.2,52.4,67.1,1,5,0,0,0,0,1,31.2,1,88.8,Data Analyst,81.8,47.1,3,45,Needs Training,0
OMEN-15516,2026-CSE,val,Selected,6.51,0,61.0,58.9,CSE,8,59.5,72.7,4,57.4,37.6,57.5,56.6,48.1,67.9,90.4,30.4,39.6,2,5,5,1,4,2,2,64.3,1,92.3,Software Engineer,79.8,52.8,4,59,Needs Training,0
OMEN-15517,2026-CSE,val,Unplaced,8.75,0,84.0,76.3,CSE,6,50.4,62.1,3,76.6,53.4,55.7,64.8,67.8,75.9,61.0,53.9,27.8,3,6,5,2,10,1,1,33.7,1,89.5,Software Engineer,91.6,58.7,1,75,Ready,1
OMEN-15518,2026-ECE,val,Selected,7.54,0,64.8,75.7,ECE,7,61.3,67.9,5,50.7,59.0,74.3,67.0,64.0,62.9,60.1,59.5,47.5,2,7,3,2,6,0,2,49.9,1,94.4,Software Engineer,92.3,59.2,1,75,Ready,1
OMEN-15519,2026-CSE,train,Rejected,5.93,2,48.8,56.8,CSE,8,47.2,75.0,9,67.9,85.1,33.3,47.3,40.2,20.4,31.7,77.3,70.7,4,1,1,3,12,2,3,67.9,1,82.5,Data Analyst,94.4,58.2,0,61,Near-Ready,0
OMEN-15520,2026-CSE,train,Unplaced,8.18,0,69.8,86.6,CSE,7,33.0,52.0,2,60.5,51.5,52.2,59.6,55.2,50.5,73.4,60.9,27.3,1,2,1,0,0,3,0,24.2,1,75.9,Software Engineer,82.5,52.8,3,51,Needs Training,0
OMEN-15521,2026-CSE,train,Unplaced,8.69,0,78.4,76.5,CSE,6,57.7,59.6,2,71.3,22.0,65.0,50.8,25.6,37.2,74.5,77.3,47.4,3,1,0,1,5,3,1,26.0,1,75.1,AI/ML Engineer,81.8,52.4,2,62,Near-Ready,0
OMEN-15522,2026-ECE,train,Unplaced,5.49,0,51.1,49.2,ECE,5,54.7,69.5,0,76.0,43.7,76.9,34.2,26.0,41.0,40.3,65.6,36.0,3,6,4,2,8,3,2,60.6,1,82.2,AI/ML Engineer,78.8,49.1,3,58,Needs Training,0
OMEN-15523,2026-IT,train,Rejected,8.44,0,72.1,69.6,IT,7,65.1,56.8,3,98.0,71.4,83.0,55.6,55.9,50.6,73.0,74.7,35.6,5,2,2,2,10,0,1,36.2,1,83.8,AI/ML Engineer,98.2,65.3,0,79,Ready,1
OMEN-15524,2026-CSE,train,Selected,9.54,0,93.8,99.0,CSE,6,75.3,83.3,3,79.6,98.0,69.6,69.3,49.6,39.4,76.1,98.0,98.0,7,3,3,0,0,1,1,12.8,1,85.3,Data Analyst,100.0,79.5,0,84,Ready,1
OMEN-15525,2026-CSE,train,Selected,9.24,0,82.3,88.9,CSE,8,61.4,44.1,1,98.0,78.7,92.9,98.0,91.1,89.1,81.1,41.7,41.6,7,4,3,1,4,1,0,21.0,1,83.6,Software Engineer,100.0,75.0,0,81,Ready,1
OMEN-15526,2026-IT,train,Unplaced,8.53,4,84.9,80.2,IT,6,50.4,70.3,2,79.7,39.5,63.6,78.8,82.5,68.8,41.2,44.0,25.2,4,4,2,2,10,1,1,16.3,1,87.9,Software Engineer,92.0,56.0,1,49,Needs Training,0
OMEN-15527,2026-MECH,train,Rejected,5.78,0,59.2,60.2,MECH,7,62.5,24.7,4,50.2,19.9,65.1,43.2,19.2,10.7,71.3,48.4,12.3,2,2,0,1,5,6,1,44.6,1,79.6,AI/ML Engineer,69.4,34.7,3,43,Needs Training,0
OMEN-15528,2026-IT,train,Selected,8.71,0,78.3,75.7,IT,7,60.4,78.4,7,98.0,46.3,86.6,96.5,84.0,98.0,54.6,59.3,26.0,5,5,4,1,4,0,1,24.7,1,94.7,Software Engineer,97.4,73.0,0,81,Ready,1
OMEN-15529,2026-CSE,val,Unplaced,7.49,0,62.6,69.4,CSE,5,42.3,68.9,4,52.2,75.7,38.3,48.5,17.1,20.5,46.8,68.7,50.7,2,2,1,0,0,0,2,38.3,1,87.3,Data Analyst,81.7,51.8,2,52,Needs Training,0
OMEN-15530,2026-MECH,train,Selected,7.33,0,68.2,78.8,MECH,7,56.8,52.6,3,79.5,77.0,60.3,53.0,28.7,42.7,45.3,62.2,79.8,3,1,1,1,4,0,2,41.9,1,76.4,Data Analyst,93.9,62.8,1,66,Near-Ready,0
OMEN-15531,2026-CIVIL,val,Unplaced,5.08,1,56.7,52.7,CIVIL,5,45.6,76.5,1,45.4,46.5,38.1,26.2,23.2,23.1,53.3,57.1,59.6,0,2,1,0,0,0,2,47.6,1,72.6,Data Analyst,77.5,49.3,3,41,Needs Training,0
OMEN-15532,2026-CSE,val,Unplaced,5.44,1,48.2,57.5,CSE,7,64.9,50.5,7,88.6,46.8,77.1,59.2,26.7,16.8,53.3,54.4,33.9,2,5,3,1,3,1,1,35.7,1,89.8,AI/ML Engineer,83.7,49.0,3,51,Needs Training,0
OMEN-15533,2026-CSE,train,Selected,7.38,0,66.8,60.8,CSE,8,67.6,65.2,8,71.7,45.6,57.4,78.5,71.4,69.0,66.8,39.1,39.7,5,3,1,2,6,2,2,33.3,1,87.8,Software Engineer,92.4,60.8,1,77,Ready,1
OMEN-15534,2026-CSE,train,Rejected,8.19,0,73.5,67.2,CSE,7,35.3,48.0,0,72.5,38.7,47.6,53.3,65.5,66.8,31.1,22.6,34.3,3,1,1,0,0,1,0,20.7,1,67.4,Software Engineer,83.0,47.0,3,49,Needs Training,0
OMEN-15535,2026-MECH,train,Rejected,5.88,0,51.0,45.0,MECH,8,60.5,37.9,3,71.5,85.9,51.6,47.1,26.2,29.4,86.6,98.0,75.7,5,4,2,0,0,2,1,35.6,0,75.8,AI/ML Engineer,92.5,59.9,1,65,Near-Ready,0
OMEN-15536,2026-IT,train,Unplaced,9.24,0,87.3,82.7,IT,8,35.7,49.0,1,44.1,17.6,31.7,27.2,22.7,26.5,69.7,59.9,5.0,0,3,0,0,0,2,0,6.4,1,79.4,AI/ML Engineer,60.3,33.2,4,32,Needs Training,0
OMEN-15537,2026-EEE,train,Selected,7.74,0,77.5,78.6,EEE,6,60.1,56.8,2,66.3,76.0,62.2,57.7,42.2,48.5,36.6,73.5,42.6,3,0,0,0,0,0,0,13.7,1,64.8,Data Analyst,86.2,58.8,1,60,Near-Ready,0
OMEN-15538,2026-ECE,train,Rejected,6.3,1,53.2,55.9,ECE,8,44.4,46.0,6,51.7,71.4,25.6,43.1,29.6,18.0,21.8,64.5,44.8,1,5,1,2,10,1,1,16.2,1,93.5,Data Analyst,71.4,43.7,5,33,Needs Training,0
OMEN-15539,2026-EEE,train,Rejected,7.87,0,72.3,68.9,EEE,7,38.4,55.0,4,62.9,51.8,51.3,63.2,41.0,13.9,42.4,45.7,18.5,0,5,2,0,0,2,4,85.8,1,88.2,Software Engineer,70.5,44.7,4,45,Needs Training,0
OMEN-15540,2026-CIVIL,test,Unplaced,6.41,0,56.2,57.2,CIVIL,5,45.8,63.4,3,67.9,43.6,55.1,57.8,56.7,61.0,38.7,36.7,37.0,1,1,1,0,0,2,1,39.9,1,74.2,Software Engineer,84.6,50.7,3,51,Needs Training,0
OMEN-15541,2026-CSE,train,Rejected,7.37,0,67.5,55.7,CSE,6,38.3,73.4,5,59.4,49.5,52.3,27.0,15.2,15.4,46.1,66.1,29.4,1,3,3,1,3,1,0,20.5,1,91.6,AI/ML Engineer,75.7,43.6,3,58,Needs Training,0
OMEN-15542,2026-MECH,train,Selected,7.66,0,63.7,65.9,MECH,7,54.8,73.7,10,87.7,46.1,66.1,93.1,89.0,56.4,59.0,57.1,22.1,4,4,2,0,0,1,0,13.1,1,98.5,Software Engineer,92.5,63.5,0,73,Near-Ready,0
OMEN-15543,2026-EEE,train,Rejected,7.05,0,55.2,71.8,EEE,8,75.2,34.9,1,69.7,80.9,71.3,58.3,24.2,22.9,68.4,97.4,50.3,5,5,3,2,8,6,1,28.0,1,83.3,AI/ML Engineer,95.5,55.4,1,72,Near-Ready,0
OMEN-15544,2026-EEE,train,Selected,6.86,0,62.1,49.0,EEE,7,47.1,57.6,8,79.8,65.1,51.5,40.5,12.8,8.8,24.3,67.1,73.8,4,5,3,2,8,1,1,11.8,1,93.8,Data Analyst,92.0,52.7,1,66,Near-Ready,0
OMEN-15545,2026-ECE,train,Selected,9.51,0,79.8,89.2,ECE,6,64.9,83.4,4,72.3,97.6,51.9,46.8,39.3,30.6,25.2,82.3,88.4,4,4,2,1,5,2,0,17.5,1,89.7,Data Analyst,99.4,67.4,0,83,Ready,1
OMEN-15546,2026-MECH,test,Rejected,7.26,1,77.5,63.4,MECH,6,57.6,45.6,3,48.7,83.4,52.8,45.8,30.1,33.5,57.3,72.6,75.2,3,5,3,2,10,0,0,22.8,1,92.8,Data Analyst,90.3,57.2,1,65,Near-Ready,0
OMEN-15547,2026-CIVIL,val,Rejected,7.49,0,69.8,62.8,CIVIL,5,54.1,71.6,3,46.0,64.4,33.5,52.8,13.5,26.7,25.2,54.9,63.2,0,2,0,1,4,1,3,66.8,1,84.4,Data Analyst,77.6,48.5,4,50,Needs Training,0
OMEN-15548,2026-IT,test,Selected,7.27,0,72.3,62.4,IT,7,80.4,62.6,1,69.7,30.8,80.2,93.9,76.1,66.0,39.4,28.1,14.6,5,2,1,1,4,2,1,23.2,1,73.9,Software Engineer,92.7,54.6,1,68,Near-Ready,0
OMEN-15549,2026-CSE,test,Selected,6.63,0,52.8,54.6,CSE,8,44.3,87.3,5,58.9,56.3,48.6,67.3,63.1,76.2,38.2,31.8,32.9,2,8,4,3,9,0,1,20.2,1,92.3,Software Engineer,89.5,53.9,1,77,Ready,1
OMEN-15550,2026-IT,train,Rejected,5.91,3,54.4,51.8,IT,8,70.8,55.1,5,71.2,73.6,79.3,76.9,69.2,67.5,52.1,51.6,45.2,6,1,1,1,5,2,3,75.4,1,76.3,Software Engineer,99.4,63.4,0,45,Needs Training,0
OMEN-15551,2026-CSE,train,Unplaced,6.28,0,60.1,58.3,CSE,6,51.8,50.2,3,71.5,38.5,58.3,59.7,45.9,16.4,55.1,62.3,25.0,1,1,1,1,4,2,2,55.7,1,83.1,AI/ML Engineer,78.5,47.1,3,51,Needs Training,0
OMEN-15552,2026-IT,train,Rejected,8.59,0,82.0,76.7,IT,7,59.8,73.5,1,70.3,51.0,67.6,82.2,67.0,62.6,51.8,28.6,8.5,4,3,1,1,5,2,2,72.8,1,78.9,Software Engineer,95.9,55.4,0,73,Near-Ready,0
OMEN-15553,2026-CSE,test,Rejected,6.96,0,57.9,61.2,CSE,8,65.9,85.7,4,74.3,61.0,88.4,97.9,96.3,74.3,49.2,50.6,56.0,5,5,5,0,0,2,2,31.2,1,93.4,Software Engineer,100.0,70.4,0,85,Ready,1
OMEN-15554,2026-CSE,train,Rejected,9.33,0,93.4,96.2,CSE,5,51.3,73.5,4,59.7,28.2,59.1,46.2,48.9,63.8,36.7,25.2,22.4,0,5,1,1,3,2,0,3.5,0,77.1,Software Engineer,75.6,44.0,4,53,Needs Training,0
OMEN-15555,2026-IT,val,Rejected,7.45,0,68.4,74.4,IT,5,60.7,53.3,6,68.6,58.3,56.9,98.0,82.2,44.4,71.4,49.2,31.0,4,1,1,0,0,5,0,17.3,1,78.5,Software Engineer,90.2,59.5,2,59,Needs Training,0
OMEN-15556,2026-CSE,val,Rejected,7.11,0,70.9,60.2,CSE,7,69.5,66.8,2,58.1,63.3,73.8,73.6,67.9,54.0,57.0,53.1,54.6,3,3,3,0,0,1,1,35.6,1,85.3,Software Engineer,93.2,59.6,0,71,Near-Ready,0
OMEN-15557,2026-CSE,train,Selected,8.82,0,81.3,67.9,CSE,5,60.8,79.2,5,75.3,43.4,56.7,63.0,38.5,41.5,69.8,70.3,24.2,3,0,0,0,0,3,4,61.8,1,76.4,AI/ML Engineer,86.2,55.8,1,62,Near-Ready,0
OMEN-15558,2026-ECE,train,Rejected,6.83,2,64.9,56.5,ECE,6,62.7,56.0,4,61.5,91.1,38.8,36.4,25.7,5.0,39.1,60.3,98.0,2,4,2,1,5,2,0,14.5,1,89.0,Data Analyst,91.1,54.4,1,55,Needs Training,0
OMEN-15559,2026-MECH,train,Rejected,5.07,0,49.4,47.4,MECH,7,54.9,56.6,1,43.8,74.9,17.5,35.3,25.4,20.5,23.4,50.3,63.8,0,1,0,0,0,2,2,58.5,1,72.7,Data Analyst,74.3,43.6,3,47,Needs Training,0
OMEN-15560,2026-IT,train,Rejected,8.17,0,73.7,63.8,IT,7,72.7,70.2,9,58.2,98.0,53.1,43.4,24.2,26.3,51.4,76.8,84.8,3,1,0,1,3,1,3,63.4,1,78.8,Data Analyst,95.6,63.7,1,69,Near-Ready,0
OMEN-15561,2026-IT,train,Rejected,7.2,0,61.5,63.7,IT,5,54.7,77.4,3,58.8,69.4,49.9,47.5,15.0,40.6,50.8,73.9,71.7,3,3,1,0,0,0,5,100.0,1,82.7,Software Engineer,66.7,54.6,4,48,Needs Training,0
OMEN-15562,2026-EEE,train,Rejected,5.74,0,53.6,53.1,EEE,6,59.5,52.9,4,73.5,77.4,40.2,45.1,38.7,32.4,16.5,68.4,75.8,4,1,1,0,0,1,1,31.7,1,81.0,Data Analyst,90.8,54.7,0,66,Near-Ready,0
OMEN-15563,2026-ECE,train,Unplaced,5.18,1,51.0,54.2,ECE,8,66.2,38.4,6,56.9,57.3,71.0,70.7,61.8,71.7,42.7,37.9,37.7,3,0,0,2,6,1,3,63.0,1,74.3,Software Engineer,94.4,52.7,0,60,Near-Ready,0
OMEN-15564,2026-MECH,val,Unplaced,6.31,0,62.9,49.1,MECH,6,57.0,81.1,6,88.9,43.2,77.9,71.9,84.2,79.2,55.7,45.4,36.1,5,2,2,2,8,0,2,47.9,1,89.9,Software Engineer,94.7,64.9,1,78,Ready,1
OMEN-15565,2026-CSE,test,Rejected,5.74,1,49.7,51.2,CSE,6,59.2,69.5,3,69.3,54.9,78.1,83.8,67.8,56.1,50.8,37.5,37.4,4,3,2,1,4,2,3,66.0,0,69.3,Software Engineer,97.7,58.8,0,64,Near-Ready,0
OMEN-15566,2026-CSE,train,Rejected,7.91,0,75.6,80.7,CSE,5,81.6,69.6,5,97.5,85.9,68.1,62.1,66.5,72.4,40.0,57.3,33.3,5,2,2,1,5,2,1,26.9,1,86.9,Software Engineer,94.1,65.7,1,75,Ready,1
OMEN-15567,2026-ECE,train,Rejected,7.11,0,59.4,65.4,ECE,7,54.7,50.6,4,63.9,39.3,50.0,66.5,59.6,69.7,47.8,19.9,5.0,2,0,0,2,6,1,3,72.2,1,74.4,Software Engineer,85.5,46.8,2,53,Needs Training,0
OMEN-15568,2026-ECE,train,Selected,9.26,0,91.1,81.9,ECE,6,71.8,67.8,5,95.0,62.2,89.8,86.8,83.9,75.8,54.9,62.4,50.0,5,2,1,1,4,0,0,6.8,1,88.6,Software Engineer,100.0,73.9,0,79,Ready,1
OMEN-15569,2026-CSE,test,Selected,7.88,0,76.6,65.9,CSE,5,68.1,67.0,2,91.2,47.3,72.0,90.4,74.8,53.7,75.2,32.3,13.8,5,6,4,0,0,4,3,76.4,1,87.7,Software Engineer,93.5,61.7,0,79,Ready,1
